ticker,date,type,detail
ROL,2011-12-31,buyback,-99.9% shares
ROL,2013-12-31,dilution,+149676.1% shares
ROL,2015-03-11,split,1.5:1
ROL,2016-12-31,dilution,+49.8% shares
ROL,2018-12-11,split,1.5:1
ROL,2018-12-31,dilution,+50.1% shares
ROL,2020-12-11,split,1.5:1
ROP,1993-09-21,split,2:1
ROP,1997-08-04,split,2:1
ROP,2005-08-29,split,2:1
ROST,1997-03-06,split,2:1
ROST,1999-09-23,split,2:1
ROST,2003-12-19,split,2:1
ROST,2010-01-30,dilution,+90.4% shares
ROST,2011-12-16,split,2:1
ROST,2014-02-01,dilution,+93.7% shares
ROST,2015-06-12,split,2:1
RSG,2007-03-19,split,1.5:1
RSG,2009-12-31,dilution,+92.0% shares
RTX,1965-11-01,split,1.5:1
RTX,1976-05-19,split,2:1
RTX,1984-06-11,split,2:1
RTX,1996-12-11,split,2:1
RTX,1999-05-18,split,2:1
RTX,2005-06-13,split,2:1
RTX,2016-12-31,buyback,-6.5% shares
RTX,2019-12-31,dilution,+6.6% shares
RTX,2020-04-03,split,1.589:1
RTX,2020-12-31,dilution,+57.2% shares
RTX,2021-12-31,dilution,+11.1% shares
RTX,2024-12-31,buyback,-6.4% shares
RVTY,1980-02-04,split,2:1
RVTY,1982-02-02,split,2:1
RVTY,1992-05-11,split,2:1
RVTY,2001-06-04,split,2:1
RVTY,2023-01-01,dilution,+8.4% shares
RVTY,2025-12-28,buyback,-5.1% shares
SBUX,1993-09-30,split,2:1
SBUX,1995-12-04,split,2:1
SBUX,1999-03-22,split,2:1
SBUX,2001-04-30,split,2:1
SBUX,2005-10-24,split,2:1
SBUX,2013-09-29,dilution,+97.2% shares
SBUX,2015-04-09,split,2:1
SBUX,2019-09-29,buyback,-11.6% shares
SCHW,1991-12-03,split,1.5:1
SCHW,1993-06-02,split,1.5:1
SCHW,1995-03-02,split,1.5:1
SCHW,1995-09-05,split,2:1
SCHW,1997-09-16,split,1.5:1
SCHW,1998-12-14,split,1.5:1
SCHW,1999-07-02,split,2:1
SCHW,2000-05-31,split,1.5:1
SCHW,2008-12-31,buyback,-5.3% shares
SCHW,2020-12-31,dilution,+8.7% shares
SCHW,2021-12-31,dilution,+32.2% shares
SHW,1981-03-31,split,2:1
SHW,1983-03-31,split,2:1
SHW,1986-04-01,split,2:1
SHW,1991-04-01,split,2:1
SHW,1997-03-31,split,2:1
SHW,2008-12-31,buyback,-99.9% shares
SHW,2019-12-31,dilution,+195.1% shares
SHW,2021-04-01,split,3:1
SJM,2010-04-30,dilution,+39.2% shares
SJM,2016-04-30,dilution,+15.5% shares
SLB,1997-07-14,split,2:1
SLB,2006-04-10,split,2:1
SLB,2011-12-31,dilution,+7.8% shares
SLB,2016-12-31,dilution,+6.4% shares
SMCI,2014-06-30,dilution,+5.9% shares
SMCI,2015-06-30,dilution,+7.7% shares
SMCI,2022-06-30,dilution,+902.0% shares
SMCI,2024-06-30,dilution,+7.6% shares
SMCI,2024-10-01,split,10:1
SMCI,2026-06-30,dilution,+11.0% shares
SNA,1979-05-14,split,2:1
SNA,1986-07-28,split,2:1
SNA,1996-09-11,split,1.5:1
SNDK,2026-07-03,dilution,+6.9% shares
SNPS,1995-09-11,split,2:1
SNPS,2003-09-24,split,2:1
SNPS,2025-10-31,dilution,+6.2% shares
SO,1994-03-01,split,2:1
SO,2001-04-03,split,1.63693:1
SO,2010-12-31,dilution,+5.2% shares
SO,2017-12-31,dilution,+5.2% shares
SPG,2009-08-13,split,1.00722:1
SPG,2009-11-12,split,1.0063:1
SPG,2009-12-31,dilution,+18.9% shares
SPG,2010-12-31,dilution,+8.5% shares
SPG,2014-05-29,split,1.063:1
SPG,2021-12-31,dilution,+6.4% shares
SPGI,1983-06-02,split,2:1
SPGI,1996-04-29,split,2:1
SPGI,1999-03-09,split,2:1
SPGI,2005-05-18,split,2:1
SPGI,2008-12-31,buyback,-7.6% shares
SPGI,2012-12-31,buyback,-6.3% shares
SPGI,2022-12-31,dilution,+31.7% shares
SPGI,2026-07-01,split,1.057:1
SRE,2018-12-31,dilution,+7.0% shares
SRE,2021-12-31,dilution,+114.2% shares
SRE,2023-08-22,split,2:1
STE,1995-08-25,split,2:1
STE,1998-08-25,split,2:1
STE,2022-03-31,dilution,+14.5% shares
STLD,2006-11-21,split,2:1
STLD,2008-03-31,split,2:1
STLD,2010-12-31,dilution,+16.9% shares
STLD,2019-12-31,buyback,-6.1% shares
STLD,2022-12-31,buyback,-10.6% shares
STLD,2023-12-31,buyback,-9.3% shares
STLD,2024-12-31,buyback,-6.7% shares
STT,1982-05-20,split,2:1
STT,1983-05-19,split,2:1
STT,1985-08-16,split,2:1
STT,1986-08-06,split,2:1
STT,1992-05-14,split,2:1
STT,1997-05-29,split,2:1
STT,2001-05-31,split,2:1
STT,2008-12-31,dilution,+13.8% shares
STT,2009-12-31,dilution,+13.9% shares
STT,2010-12-31,dilution,+5.0% shares
STT,2013-12-31,buyback,-5.4% shares
STT,2014-12-31,buyback,-5.1% shares
STT,2023-12-31,buyback,-11.8% shares
STT,2024-12-31,buyback,-7.5% shares
STX,2010-07-02,dilution,+5.3% shares
STX,2011-07-01,buyback,-9.1% shares
STX,2012-06-29,buyback,-5.6% shares
STX,2013-06-28,buyback,-13.4% shares
STX,2014-06-27,buyback,-9.2% shares
STX,2016-07-01,buyback,-8.8% shares
STX,2020-07-03,buyback,-7.0% shares
STX,2021-07-02,buyback,-7.5% shares
STX,2022-07-01,buyback,-8.6% shares
STX,2023-06-30,buyback,-7.6% shares
STX,2026-07-03,dilution,+5.5% shares
STZ,1992-07-21,split,1.5:1
STZ,2001-05-15,split,2:1
STZ,2002-05-14,split,2:1
STZ,2005-05-16,split,2:1
SW,2024-12-31,dilution,+49.6% shares
SW,2025-12-31,dilution,+35.2% shares
SWK,1980-05-21,split,2:1
SWK,1986-09-30,split,1.5:1
SWK,1996-06-04,split,2:1
SWK,2011-01-01,dilution,+86.8% shares
SWK,2011-12-31,dilution,+13.3% shares
SWK,2022-12-31,buyback,-5.1% shares
SWKS,1999-02-19,split,1.5:1
SWKS,2000-04-20,split,2:1
SWKS,2010-10-01,dilution,+7.7% shares
SYF,2014-12-31,dilution,+7.4% shares
SYF,2015-12-31,dilution,+10.3% shares
SYF,2018-12-31,buyback,-6.6% shares
SYF,2019-12-31,buyback,-9.8% shares
SYF,2020-12-31,buyback,-12.3% shares
SYF,2022-12-31,buyback,-15.1% shares
SYF,2023-12-31,buyback,-12.4% shares
SYF,2024-12-31,buyback,-5.4% shares
SYF,2025-12-31,buyback,-6.7% shares
SYK,1980-11-12,split,1.5:1
SYK,1982-11-15,split,1.5:1
SYK,1985-09-17,split,1.5:1
SYK,1987-06-12,split,2:1
SYK,1989-06-20,split,1.5:1
SYK,1991-06-14,split,2:1
SYK,1996-06-11,split,2:1
SYK,2000-05-15,split,2:1
SYK,2004-05-17,split,2:1
SYY,1979-06-22,split,1.5:1
SYY,1980-12-23,split,1.5:1
SYY,1982-06-28,split,2:1
SYY,1986-03-31,split,2:1
SYY,1989-10-18,split,2:1
SYY,1992-06-22,split,2:1
SYY,1998-03-23,split,2:1
SYY,2000-12-18,split,2:1
T,1987-05-26,split,3:1
T,1993-05-26,split,2:1
T,1998-03-20,split,2:1
T,2013-12-31,buyback,-7.5% shares
T,2015-12-31,dilution,+8.1% shares
T,2016-12-31,dilution,+9.6% shares
T,2018-12-31,dilution,+10.1% shares
T,2019-12-31,dilution,+8.0% shares
T,2022-04-11,split,1.324:1
TAP,2007-10-04,split,2:1
TAP,2016-12-31,dilution,+14.5% shares
TAP,2025-12-31,buyback,-5.1% shares
TDY,2016-01-03,buyback,-5.0% shares
TDY,2022-01-02,dilution,+16.9% shares
TDY,2023-01-01,dilution,+7.7% shares
TECH,1997-11-18,split,2:1
TECH,2000-12-04,split,2:1
TECH,2021-06-30,dilution,+311.0% shares
TECH,2022-11-30,split,4:1
TEL,2009-09-25,buyback,-5.6% shares
TEL,2016-09-30,buyback,-10.2% shares
TER,1982-10-25,split,2:1
TER,1983-08-01,split,2:1
TER,1995-08-30,split,2:1
TER,1999-09-01,split,2:1
TER,2010-12-31,dilution,+30.6% shares
TER,2014-12-31,buyback,-5.5% shares
TER,2016-12-31,buyback,-5.0% shares
TER,2019-12-31,buyback,-6.8% shares
TER,2022-12-31,buyback,-7.6% shares
TFC,1983-07-01,split,1.25:1
TFC,1985-04-29,split,2:1
TFC,1987-06-23,split,1.5:1
TFC,1989-07-03,split,1.5:1
TFC,1998-08-04,split,2:1
TFC,2009-12-31,dilution,+15.0% shares
TFC,2010-12-31,dilution,+10.3% shares
TFC,2016-12-31,dilution,+7.5% shares
TFC,2020-12-31,dilution,+66.6% shares
TGT,1981-12-01,split,2:1
TGT,1983-07-25,split,2:1
TGT,1996-07-18,split,3:1
TGT,1998-05-01,split,2:1
TGT,2000-07-20,split,2:1
TGT,2009-01-31,buyback,-9.1% shares
TGT,2012-01-28,buyback,-6.2% shares
TGT,2017-01-28,buyback,-8.0% shares
TGT,2018-02-03,buyback,-5.5% shares
TGT,2023-01-28,buyback,-5.7% shares
TJX,1997-06-27,split,2:1
TJX,1998-06-26,split,2:1
TJX,2002-05-09,split,2:1
TJX,2009-01-31,buyback,-5.5% shares
TJX,2010-01-30,dilution,+93.4% shares
TJX,2012-02-03,split,2:1
TJX,2017-01-28,dilution,+94.5% shares
TJX,2018-11-07,split,2:1
TKO,2024-12-31,dilution,+107.6% shares
TKO,2025-12-31,dilution,+12.9% shares
TMO,1984-01-04,split,1.5:1
TMO,1985-09-17,split,1.5:1
TMO,1986-11-03,split,1.5:1
TMO,1993-10-29,split,1.5:1
TMO,1995-05-25,split,1.5:1
TMO,1996-06-06,split,1.5:1
TMO,2011-12-31,buyback,-6.0% shares
TMO,2014-12-31,dilution,+10.0% shares
TMUS,2011-12-31,dilution,+50.3% shares
TMUS,2013-05-01,split,0.5:1
TMUS,2013-12-31,dilution,+26.5% shares
TMUS,2014-12-31,dilution,+20.5% shares
TMUS,2020-12-31,dilution,+33.7% shares
TMUS,2021-12-31,dilution,+8.7% shares
TPL,2007-07-13,split,5:1
TPL,2022-12-31,dilution,+199.0% shares
TPL,2023-12-31,dilution,+198.4% shares
TPL,2024-03-27,split,3:1
TPL,2025-12-23,split,3:1
TPR,2002-07-05,split,2:1
TPR,2003-10-02,split,2:1
TPR,2005-04-05,split,2:1
TPR,2009-06-27,buyback,-9.6% shares
TPR,2023-07-01,buyback,-10.7% shares
TPR,2026-06-27,buyback,-5.5% shares
TRGP,2010-12-31,dilution,+71.1% shares
TRGP,2011-12-31,dilution,+536.9% shares
TRGP,2015-12-31,dilution,+27.3% shares
TRGP,2016-12-31,dilution,+188.1% shares
TRGP,2017-12-31,dilution,+34.0% shares
TRGP,2018-12-31,dilution,+8.4% shares
TRMB,2004-03-05,split,1.5:1
TRMB,2007-02-23,split,2:1
TRMB,2011-12-30,dilution,+103.8% shares
TRMB,2013-03-21,split,2:1
TROW,1990-01-02,split,2:1
TROW,1993-12-01,split,2:1
TROW,1996-05-01,split,2:1
TROW,1998-05-01,split,2:1
TROW,2006-06-26,split,2:1
TRV,1994-06-07,split,2:1
TRV,1998-05-12,split,2:1
TRV,2008-12-31,buyback,-9.6% shares
TRV,2009-12-31,buyback,-5.9% shares
TRV,2010-12-31,buyback,-15.1% shares
TRV,2011-12-31,buyback,-12.8% shares
TRV,2012-12-31,buyback,-7.3% shares
TRV,2014-12-31,buyback,-8.5% shares
TRV,2015-12-31,buyback,-8.4% shares
TRV,2016-12-31,buyback,-7.3% shares
TSCO,2002-08-20,split,2:1
TSCO,2003-08-22,split,2:1
TSCO,2009-12-26,dilution,+97724.5% shares
TSCO,2010-09-03,split,2:1
TSCO,2011-12-31,dilution,+98.0% shares
TSCO,2013-09-27,split,2:1
TSCO,2022-12-31,dilution,+384.1% shares
TSCO,2024-12-20,split,5:1
TSLA,2016-12-31,dilution,+12.5% shares
TSLA,2017-12-31,dilution,+15.1% shares
TSLA,2018-12-31,dilution,+413.9% shares
TSLA,2020-08-31,split,5:1
TSLA,2020-12-31,dilution,+266.3% shares
TSLA,2022-08-25,split,3:1
TSN,1987-04-16,split,1.5:1
TSN,1991-04-16,split,2:1
TSN,1997-02-18,split,1.5:1
TSN,2015-10-03,dilution,+13.5% shares
TSN,2016-10-01,buyback,-5.6% shares
TSN,2017-09-30,buyback,-5.1% shares
TSN,2023-09-30,buyback,-21.8% shares
TSN,2024-09-28,dilution,+25.4% shares
TT,1987-07-13,split,2.5:1
TT,1992-06-02,split,2:1
TT,1997-09-03,split,1.5:1
TT,2005-09-02,split,2:1
TT,2009-12-31,dilution,+8.4% shares
TT,2012-12-31,buyback,-8.5% shares
TT,2013-12-02,split,1.252:1
TT,2014-12-31,buyback,-8.0% shares
TT,2020-03-02,split,1.289:1
TTD,2015-12-31,dilution,+27.8% shares
TTD,2016-12-31,dilution,+8.9% shares
TTD,2017-12-31,dilution,+141.0% shares
TTD,2019-12-31,dilution,+944.0% shares
TTD,2021-06-17,split,10:1
TTWO,2005-04-12,split,1.5:1
TTWO,2015-03-31,buyback,-6.1% shares
TTWO,2017-03-31,dilution,+12.8% shares
TTWO,2018-03-31,dilution,+20.0% shares
TTWO,2023-03-31,dilution,+36.9% shares
TTWO,2024-03-31,dilution,+6.4% shares
TXN,1973-05-29,split,2:1
TXN,1987-06-15,split,3:1
TXN,1995-08-21,split,2:1
TXN,1997-11-24,split,2:1
TXN,1999-08-17,split,2:1
TXN,2000-05-23,split,2:1
TXN,2008-12-31,buyback,-8.5% shares
TXT,1987-05-29,split,2:1
TXT,1997-06-02,split,2:1
TXT,2007-08-27,split,2:1
TXT,2011-01-01,dilution,+15.1% shares
TXT,2018-12-29,buyback,-5.8% shares
TXT,2020-01-04,buyback,-8.1% shares
TXT,2022-12-31,buyback,-5.1% shares
TXT,2023-12-30,buyback,-6.1% shares
TXT,2024-12-28,buyback,-5.7% shares
TXT,2026-01-03,buyback,-5.3% shares
TYL,1985-04-12,split,2:1
TYL,1990-05-15,split,3:1
TYL,2011-12-31,buyback,-6.7% shares
TYL,2013-12-31,dilution,+5.1% shares
TYL,2016-12-31,dilution,+6.6% shares
UAL,2010-12-31,dilution,+67.5% shares
UAL,2011-12-31,dilution,+51.4% shares
UAL,2012-12-31,buyback,-13.6% shares
UAL,2013-12-31,dilution,+18.1% shares
UAL,2016-12-31,buyback,-12.4% shares
UAL,2017-12-31,buyback,-8.1% shares
UAL,2018-12-31,buyback,-8.9% shares
UAL,2019-12-31,buyback,-6.1% shares
UAL,2020-12-31,dilution,+7.5% shares
UAL,2021-12-31,dilution,+15.2% shares
UBER,2018-12-31,dilution,+12.3% shares
UBER,2019-12-31,dilution,+160.6% shares
UBER,2020-12-31,dilution,+40.4% shares
UBER,2021-12-31,dilution,+8.1% shares
UBER,2023-12-31,dilution,+5.9% shares
UDR,1983-08-01,split,1.5:1
UDR,1993-05-06,split,2:1
UDR,2009-12-31,dilution,+14.5% shares
UDR,2010-12-31,dilution,+11.2% shares
UDR,2012-12-31,dilution,+44.0% shares
UDR,2019-12-31,dilution,+6.1% shares
UDR,2022-12-31,dilution,+7.0% shares
UHS,1983-07-05,split,2:1
UHS,1996-05-20,split,2:1
UHS,2001-06-04,split,2:1
UHS,2009-12-16,split,2:1
UHS,2019-12-31,buyback,-5.0% shares
UHS,2022-12-31,buyback,-11.8% shares
UHS,2023-12-31,buyback,-5.0% shares
UHS,2025-12-31,buyback,-5.1% shares
ULTA,2023-01-28,buyback,-5.7% shares
ULTA,2026-01-31,buyback,-5.1% shares
UNH,1992-09-16,split,2:1
UNH,1994-03-11,split,2:1
UNH,2000-12-26,split,2:1
UNH,2003-06-19,split,2:1
UNH,2005-05-31,split,2:1
UNH,2008-12-31,buyback,-8.8% shares
UNP,1980-05-12,split,2:1
UNP,1991-10-02,split,2:1
UNP,1996-10-16,split,1.48721:1
UNP,2008-05-29,split,2:1
UNP,2012-12-31,dilution,+94.5% shares
UNP,2014-06-09,split,2:1
UNP,2018-12-31,buyback,-5.9% shares
UNP,2019-12-31,buyback,-6.4% shares
URI,2011-12-31,dilution,+21.3% shares
URI,2012-12-31,dilution,+29.3% shares
URI,2013-12-31,dilution,+12.1% shares
URI,2015-12-31,buyback,-8.2% shares
URI,2016-12-31,buyback,-8.9% shares
URI,2019-12-31,buyback,-7.0% shares
URI,2020-12-31,buyback,-6.2% shares
USB,1979-02-22,split,1.25:1
USB,1985-04-16,split,2:1
USB,1989-04-17,split,2:1
USB,1997-01-16,split,3:1
USB,1999-04-16,split,3:1
USB,2009-12-31,dilution,+5.9% shares
V,2015-03-19,split,4:1
VEEV,2013-01-31,dilution,+23.5% shares
VEEV,2014-01-31,dilution,+122.3% shares
VEEV,2015-01-31,dilution,+112.0% shares
VICI,2019-12-31,dilution,+19.6% shares
VICI,2020-12-31,dilution,+16.3% shares
VICI,2021-12-31,dilution,+12.9% shares
VICI,2022-12-31,dilution,+52.4% shares
VICI,2023-12-31,dilution,+15.5% shares
VLO,2004-10-08,split,2:1
VLO,2005-12-16,split,2:1
VLO,2008-12-31,buyback,-9.5% shares
VLO,2013-05-02,split,1.094:1
VLO,2015-12-31,buyback,-5.7% shares
VLO,2016-12-31,buyback,-7.2% shares
VLO,2023-12-31,buyback,-10.9% shares
VLO,2024-12-31,buyback,-8.8% shares
VMC,1976-05-17,split,2:1
VMC,1989-03-13,split,4:1
VMC,1999-03-11,split,3:1
VMC,2008-12-31,dilution,+11.6% shares
VMC,2009-12-31,dilution,+7.6% shares
VMC,2010-12-31,dilution,+7.2% shares
VMRK,2001-10-12,split,2:1
VMRK,2012-12-31,dilution,+8.4% shares
VMRK,2013-12-31,dilution,+10.8% shares
VMRK,2014-12-31,dilution,+6.6% shares
VRSK,2011-12-31,buyback,-7.0% shares
VRSK,2023-12-31,buyback,-7.3% shares
VRSN,1999-06-01,split,2:1
VRSN,1999-12-07,split,2:1
VRSN,2008-12-31,buyback,-15.6% shares
VRSN,2010-12-31,buyback,-7.1% shares
VRSN,2011-12-31,buyback,-6.7% shares
VRSN,2014-12-31,buyback,-9.6% shares
VRSN,2015-12-31,buyback,-5.6% shares
VRSN,2024-12-31,buyback,-5.1% shares
VRT,2020-12-31,dilution,+159.7% shares
VRT,2021-12-31,dilution,+17.3% shares
VRT,2022-12-31,dilution,+5.0% shares
VRTX,2000-08-24,split,2:1
VRTX,2009-12-31,dilution,+23.3% shares
VRTX,2010-12-31,dilution,+15.7% shares
VST,2018-12-31,dilution,+18.0% shares
VST,2022-12-31,buyback,-12.4% shares
VST,2023-12-31,buyback,-11.2% shares
VST,2024-12-31,buyback,-6.0% shares
VTR,2008-12-31,dilution,+13.7% shares
VTR,2009-12-31,dilution,+9.2% shares
VTR,2011-12-31,dilution,+46.4% shares
VTR,2012-12-31,dilution,+27.6% shares
VTR,2015-08-18,split,0.8757:1
VTR,2015-12-31,dilution,+12.6% shares
VTR,2025-12-31,dilution,+11.1% shares
VTRS,1992-08-03,split,2:1
VTRS,1995-08-16,split,1.5:1
VTRS,2003-01-28,split,1.5:1
VTRS,2003-10-09,split,1.5:1
VTRS,2020-12-31,dilution,+16.4% shares
VTRS,2021-12-31,dilution,+101.1% shares
VZ,1986-04-18,split,2:1
VZ,1990-05-02,split,2:1
VZ,1998-06-30,split,2:1
VZ,2006-11-20,split,1.03806:1
VZ,2008-04-01,split,1.00465:1
VZ,2010-07-02,split,1.06622:1
VZ,2014-12-31,dilution,+38.5% shares
WAB,2011-12-31,dilution,+101.3% shares
WAB,2013-06-12,split,2:1
WAB,2016-12-31,buyback,-6.0% shares
WAB,2017-12-31,dilution,+5.4% shares
WAB,2019-12-31,dilution,+83.7% shares
WAB,2020-12-31,dilution,+7.4% shares
WAT,1999-06-11,split,2:1
WAT,2000-08-28,split,2:1
WAT,2019-12-31,buyback,-12.2% shares
WAT,2020-12-31,buyback,-8.4% shares
WBD,2008-12-31,dilution,+14.6% shares
WBD,2009-12-31,dilution,+32.0% shares
WBD,2011-12-31,buyback,-5.6% shares
WBD,2012-12-31,buyback,-6.2% shares
WBD,2013-12-31,buyback,-5.0% shares
WBD,2014-08-07,split,1.957:1
WBD,2020-12-31,dilution,+86.1% shares
WBD,2022-12-31,dilution,+192.2% shares
WBD,2023-12-31,dilution,+25.6% shares
WDAY,2022-01-31,dilution,+7.2% shares
WDC,1997-06-04,split,2:1
WDC,2017-06-30,dilution,+22.3% shares
WDC,2025-02-24,split,1.323:1
WDC,2025-06-27,dilution,+10.1% shares
WDC,2026-07-03,dilution,+6.7% shares
WEC,1982-07-28,split,1.5:1
WEC,1987-07-01,split,2:1
WEC,1992-07-01,split,1.5:1
WEC,2009-12-31,dilution,+99.6% shares
WEC,2011-03-02,split,2:1
WEC,2015-12-31,dilution,+19.9% shares
WEC,2016-12-31,dilution,+16.2% shares
WELL,1985-09-04,split,1.5:1
WELL,2009-12-31,dilution,+21.5% shares
WELL,2010-12-31,dilution,+11.9% shares
WELL,2011-12-31,dilution,+36.0% shares
WELL,2012-12-31,dilution,+29.6% shares
WELL,2013-12-31,dilution,+23.4% shares
WELL,2014-12-31,dilution,+10.4% shares
WELL,2015-12-31,dilution,+13.5% shares
WELL,2019-12-31,dilution,+7.6% shares
WELL,2022-12-31,dilution,+9.0% shares
WELL,2023-12-31,dilution,+11.5% shares
WELL,2024-12-31,dilution,+17.4% shares
WELL,2025-12-31,dilution,+11.6% shares
WFC,1977-06-20,split,2:1
WFC,1988-07-01,split,1.5:1
WFC,1989-07-24,split,2:1
WFC,1993-06-29,split,2:1
WFC,1997-10-14,split,2:1
WFC,2006-08-14,split,2:1
WFC,2009-12-31,dilution,+34.5% shares
WFC,2010-12-31,dilution,+15.4% shares
WFC,2019-12-31,buyback,-8.5% shares
WFC,2020-12-31,buyback,-6.6% shares
WFC,2022-12-31,buyback,-6.3% shares
WFC,2024-12-31,buyback,-6.8% shares
WFC,2025-12-31,buyback,-6.5% shares
WMB,1993-11-08,split,2:1
WMB,1996-12-31,split,1.5:1
WMB,1997-12-30,split,2:1
WMB,2001-04-24,split,1.08932:1
WMB,2012-01-03,split,1.22669:1
WMB,2013-12-31,dilution,+9.9% shares
WMB,2014-12-31,dilution,+5.3% shares
WMB,2017-12-31,dilution,+10.4% shares
WMB,2018-12-31,dilution,+17.5% shares
WMB,2019-12-31,dilution,+24.7% shares
WMT,1975-08-25,split,2:1
WMT,1980-12-17,split,2:1
WMT,1982-07-12,split,2:1
WMT,1983-07-11,split,2:1
WMT,1985-10-07,split,2:1
WMT,1987-07-13,split,2:1
WMT,1990-07-09,split,2:1
WMT,1993-02-26,split,2:1
WMT,1999-04-20,split,2:1
WMT,2011-01-31,buyback,-5.3% shares
WMT,2012-01-31,buyback,-5.3% shares
WMT,2022-01-31,dilution,+195.6% shares
WMT,2024-02-26,split,3:1
WRB,1986-06-19,split,1.5:1
WRB,1991-05-06,split,1.5:1
WRB,1997-09-19,split,1.5:1
WRB,2002-07-03,split,1.5:1
WRB,2003-08-28,split,1.5:1
WRB,2005-04-11,split,1.5:1
WRB,2006-04-05,split,1.5:1
WRB,2010-12-31,buyback,-6.9% shares
WRB,2011-12-31,buyback,-6.1% shares
WRB,2014-12-31,buyback,-5.0% shares
WRB,2017-12-31,buyback,-99.8% shares
WRB,2019-04-03,split,1.5:1
WRB,2020-12-31,dilution,+46.3% shares
WRB,2022-03-24,split,1.5:1
WRB,2022-12-31,dilution,+49.8% shares
WRB,2023-12-31,dilution,+97694.8% shares
WRB,2024-07-11,split,1.5:1
WSM,1986-06-27,split,1.5:1
WSM,1989-06-29,split,1.5:1
WSM,1990-07-02,split,1.5:1
WSM,1994-02-22,split,1.5:1
WSM,1994-09-27,split,1.5:1
WSM,1998-05-18,split,2:1
WSM,2002-05-10,split,2:1
WSM,2013-02-03,buyback,-5.2% shares
WSM,2023-01-29,dilution,+81.0% shares
WSM,2024-01-28,buyback,-5.5% shares
WSM,2024-07-09,split,2:1
WST,1982-05-06,split,2:1
WST,1987-06-02,split,2:1
WST,2004-09-29,split,2:1
WST,2011-12-31,dilution,+101.6% shares
WST,2013-09-27,split,2:1
WTW,2013-12-31,buyback,-60.7% shares
WTW,2016-01-05,split,0.3775:1
WTW,2016-12-31,dilution,+100.0% shares
WTW,2022-12-31,buyback,-13.2% shares
WTW,2023-12-31,buyback,-5.4% shares
WY,1973-12-12,split,2:1
WY,1988-06-03,split,1.5:1
WY,2010-12-31,dilution,+51.9% shares
WY,2011-12-31,dilution,+68.1% shares
WY,2013-12-31,dilution,+5.3% shares
WY,2015-12-31,buyback,-7.4% shares
WY,2016-12-31,dilution,+39.0% shares
WYNN,2009-12-31,dilution,+9.8% shares
WYNN,2012-12-31,buyback,-17.0% shares
WYNN,2021-12-31,dilution,+6.6% shares
WYNN,2025-12-31,buyback,-5.5% shares
XEL,1986-06-16,split,2:1
XEL,1998-06-02,split,2:1
XOM,1976-07-26,split,2:1
XOM,1981-06-12,split,2:1
XOM,1987-09-15,split,2:1
XOM,1997-04-14,split,2:1
XOM,2001-07-19,split,2:1
XOM,2012-12-31,buyback,-5.1% shares
XYL,2023-12-31,dilution,+20.6% shares
XYL,2024-12-31,dilution,+11.6% shares
XYZ,2015-12-31,dilution,+20.0% shares
XYZ,2016-12-31,dilution,+100.3% shares
XYZ,2017-12-31,dilution,+11.1% shares
XYZ,2018-12-31,dilution,+7.0% shares
XYZ,2019-12-31,dilution,+14.9% shares
XYZ,2022-12-31,dilution,+15.4% shares
XYZ,2023-12-31,dilution,+6.1% shares
YUM,2002-06-18,split,2:1
YUM,2007-06-27,split,2:1
YUM,2009-12-26,dilution,+98370572.1% shares
YUM,2016-11-01,split,1.391:1
YUM,2016-12-31,buyback,-9.7% shares
YUM,2017-12-31,buyback,-11.2% shares
YUM,2018-12-31,buyback,-7.3% shares
ZBH,2009-12-31,buyback,-5.5% shares
ZBH,2010-12-31,buyback,-6.8% shares
ZBH,2011-12-31,buyback,-6.2% shares
ZBH,2012-12-31,buyback,-6.7% shares
ZBH,2015-12-31,dilution,+10.5% shares
ZBH,2016-12-31,dilution,+6.6% shares
ZBH,2022-03-01,split,1.03:1
ZBRA,1995-12-29,split,2:1
ZBRA,2003-08-22,split,1.5:1
ZBRA,2004-08-26,split,1.5:1
ZBRA,2009-12-31,buyback,-7.9% shares
ZBRA,2011-12-31,buyback,-5.6% shares
